wkt_geom,OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
Point (6311227.6408722996711731 1861068.23519706726074219),173,MTS_10274,MTS,10274,Montezuma Rd & 63rd St,32.77041066,-117.0647296,10274,0,,1,N-E/B,
Point (6311723.64184880256652832 1839039.23791655898094177),174,MTS_10276,MTS,10276,Imperial Av & 63rd St,32.7098784,-117.0625577,10276,0,,1,N-E/B,
Point (6312208.64120689034461975 1851447.2363944798707962),176,MTS_10278,MTS,10278,Streamview Dr & Hasty Dr,32.74399002,-117.0612949,10278,0,,1,N-E/B,
Point (6312763.6420653909444809 1835884.23832106590270996),178,MTS_10280,MTS,10280,Skyline Dr & Detroit Pl,32.70122966,-117.0590973,10280,0,,1,N-E/B,
Point (6313493.64027729630470276 1860563.23522281646728516),179,MTS_10284,MTS,10284,Montezuma Rd & Reservoir Dr,32.76907119,-117.0573456,10284,0,,1,M-Street-E/B,
Point (6313854.6415238082408905 1839328.23766665160655975),180,MTS_10286,MTS,10286,Imperial Av & Woodman St,32.71071811,-117.0556375,10286,0,,1,M-Street-E/B,
Point (6313903.64175388216972351 1835854.23838105797767639),181,MTS_10287,MTS,10287,Skyline Dr & Woodman St,32.70117147,-117.055391,10287,0,,1,N-E/B,woosky
Point (6314528.64050388336181641 1855519.23612447082996368),182,MTS_10288,MTS,10288,University Av & Aragon Dr,32.7552306,-117.0538522,10288,0,,1,F-E/B,
Point (6314371.64048980176448822 1860217.23525863885879517),183,MTS_10290,MTS,10290,El Cajon Bl & Montezuma Rd,32.76813892,-117.0544808,10290,0,,1,M-Street-E/B,
Point (6315181.64116638898849487 1839513.2379528135061264),184,MTS_10291,MTS,10291,Imperial Av & 68th St,32.71125466,-117.0513283,10291,0,,1,N-E/B,
Point (6315733.64137472212314606 1839708.23789089918136597),185,MTS_10292,MTS,10292,Imperial Av & 69th St,32.71180223,-117.0495387,10292,0,,1,N-E/B,
Point (6315693.64145472645759583 1836330.23841330409049988),186,MTS_10293,MTS,10293,Skyline Dr & 69th St,32.70251753,-117.0495845,10293,0,,1,N-E/B,
Point (6315828.64052855968475342 1855450.23593439161777496),187,MTS_10294,MTS,10294,University Av & 69th St,32.75506844,-117.0496223,10294,0,,1,N-E/B,uni69t
Point (6317120.64155347645282745 1836404.23826530575752258),188,MTS_10296,MTS,10296,Skyline Dr & Buccaneer Dr,32.7027509,-117.0449478,10296,0,,1,N-E/B,
Point (6317736.64130571484565735 1836550.23830139636993408),189,MTS_10299,MTS,10299,Skyline Dr & Sychar Rd,32.70316505,-117.0429491,10299,0,,1,N-E/B,
Point (6318650.63980580866336823 1860399.23555080592632294),190,MTS_10303,MTS,10303,El Cajon Bl & 73rd St,32.76872907,-117.0405659,10303,0,,1,N-E/B,elc73
Point (6319443.63986021280288696 1860358.23563280701637268),191,MTS_10306,MTS,10306,El Cajon Bl & Jessie Av,32.76863289,-117.0379853,10306,0,,1,N-E/B,
Point (6319470.64111855626106262 1836433.23853538930416107),192,MTS_10307,MTS,10307,Skyline Dr & Siena St,32.70287961,-117.0373098,10307,0,,1,N-E/B,
Point (6319577.64024838805198669 1856270.23626288771629333),193,MTS_10308,MTS,10308,University Av & Lowell St,32.75740049,-117.0374489,10308,0,,1,N-E/B,
Point (6320793.63978488743305206 1860190.23564073443412781),194,MTS_10310,MTS,10310,El Cajon Bl & Parks Av,32.76819913,-117.0335897,10310,0,,1,F-E/B,
Point (6320376.63930656015872955 1870985.23439189791679382),195,MTS_10311,MTS,10311,Jackson Dr & Lake Shore Dr,32.79785878,-117.0352106,10311,0,,1,N-E/B,
Point (6321134.64074330031871796 1840964.23833164572715759),196,MTS_10312,MTS,10312,Jamacha Rd & Glencoe Dr,32.71536671,-117.0320113,10312,0,,1,M-Street-E/B,
Point (6321545.63992130756378174 1850832.23696830868721008),197,MTS_10313,MTS,10313,Main St & Broadway (Lemon Grove Depot),32.74249573,-117.0309154,10313,0,,2,N-N/B,brotro
Point (6321754.63950330018997192 1857912.2359316498041153),198,MTS_10314,MTS,10314,University Av & Maple Av,32.76195824,-117.0304081,10314,0,,1,N-E/B,
Point (6322482.63903155922889709 1870040.23464147746562958),199,MTS_10315,MTS,10315,Jackson Dr & Cowles Mountain Bl,32.795305,-117.0283346,10315,0,,1,N-E/B,
Point (6322802.63970388472080231 1858700.2359960675239563),200,MTS_10317,MTS,10317,University Av & La Mesa Bl,32.76414544,-117.0270184,10317,0,,1,M-Street-E/B,
Point (6323209.6405303031206131 1834512.23909656703472137),201,MTS_10318,MTS,10318,Paradise Valley Rd & Meadowbrook Dr,32.69767706,-117.0251096,10318,0,,1,M-Street-E/B,
Point (6322953.64038613438606262 1841743.23808597028255463),202,MTS_10319,MTS,10319,Jamacha Rd & Cardiff St,32.71754502,-117.0261166,10319,0,,1,N-E/B,carjam
Point (6323412.63946813344955444 1859289.23613040149211884),203,MTS_10320,MTS,10320,University Av & Allison Av,32.76577668,-117.0250484,10320,0,,1,N-E/B,
Point (6323292.64069238305091858 1839780.23807497322559357),204,MTS_10321,MTS,10321,San Vicente St & Cardiff St,32.71215697,-117.024967,10321,0,,2,M-Street-E/B,
Point (6323758.63877613842487335 1869572.2345932275056839),205,MTS_10322,MTS,10322,Jackson Dr & Lake Badin Av,32.79404489,-117.0241713,10322,0,,2,N-E/B,
Point (6324498.63926464319229126 1859349.23601038753986359),206,MTS_10324,MTS,10324,Allison Av & Spring St,32.76596372,-117.0215172,10324,0,,1,N-E/B,lamtre
Point (6324810.63896872103214264 1869383.23497122526168823),207,MTS_10325,MTS,10325,Jackson Dr & Boulder Lake Av,32.79354688,-117.0207436,10325,0,,2,N-E/B,
Point (6325091.63906288146972656 1859327.23605439066886902),208,MTS_10326,MTS,10326,Allison Av & Palm Av,32.7659153,-117.0195877,10326,0,,1,N-E/B,allpal
Point (6326375.63879147171974182 1860005.23601073026657104),209,MTS_10328,MTS,10328,La Mesa Bl & University Av,32.76780465,-117.0154272,10328,0,,1,N-N/B,
Point (6327040.64008612930774689 1840506.23826339840888977),210,MTS_10330,MTS,10330,Sweetwater Rd & Jamacha Rd,32.71422822,-117.0128,10330,0,,1,F-S/B,
Point (6327739.63868813216686249 1860555.23622305691242218),211,MTS_10331,MTS,10331,La Mesa Bl & Glen St,32.76934368,-117.0110033,10331,0,,1,N-E/B,
Point (6328117.64022871851921082 1838657.23868055641651154),212,MTS_10332,MTS,10332,Orville St & Brucker Av,32.70916815,-117.0092549,10332,0,,1,M-Street-E/B,orvbru
Point (6328509.63878855109214783 1860943.23610322177410126),213,MTS_10333,MTS,10333,La Mesa Bl & Jackson Dr,32.77042545,-117.0085077,10333,0,,1,N-E/B,
Point (6328544.63806238770484924 1872721.23485688865184784),214,MTS_10334,MTS,10334,Navajo Rd & Jaffe Ct,32.8027961,-117.0086726,10334,0,,1,N-E/B,nav125
Point (6329272.63857488334178925 1861621.23605956137180328),215,MTS_10336,MTS,10336,La Mesa Bl & Garfield St,32.77230406,-117.0060416,10336,0,,1,N-E/B,
Point (6245941.64710071682929993 1886657.22863839566707611),216,MTS_10346,MTS,10346,Pearl St & La Jolla Bl,32.83915156,-117.2779237,10346,0,,1,F-E/B,
Point (6247350.64690738916397095 1888838.22854147851467133),217,MTS_10347,MTS,10347,Silverado St & Herschel Av,32.84518365,-117.2734063,10347,0,,1,N-N/B,silher
Point (6249343.64653030037879944 1889629.22827181220054626),218,MTS_10349,MTS,10349,Torrey Pines Rd & Prospect St,32.84741114,-117.2669428,10349,0,,1,F-N/B,
Point (6250949.6472553014755249 1875318.2303190678358078),219,MTS_10351,MTS,10351,Turquoise St & La Jolla Bl,32.8081234,-117.261262,10351,0,,1,F-E/B,
Point (6253534.647006556391716 1870529.23071072995662689),220,MTS_10357,MTS,10357,Grand Av & Bayard St,32.79503048,-117.2526996,10357,0,,1,F-E/B,grabay
Point (6253905.64692072570323944 1871379.2306511402130127),221,MTS_10358,MTS,10358,Garnet Av & Cass St,32.79737632,-117.251519,10358,0,,1,F-E/B,garcas
Point (6254152.64741097390651703 1862112.23179672658443451),222,MTS_10359,MTS,10359,W Mission Bay Dr & Mission Bl,32.77191447,-117.2504259,10359,0,,1,F-S/B,mismis
Point (6254088.6468828022480011 1870668.23076081275939941),223,MTS_10360,MTS,10360,Grand Av & Cass St,32.79542712,-117.2509013,10360,0,,1,F-E/B,
Point (6255290.64743155241012573 1861725.23191456496715546),224,MTS_10361,MTS,10361,W Mission Bay Dr & Mariners Wy,32.77088084,-117.2467119,10361,0,,1,F-E/B,
Point (6255617.64677755534648895 1871793.23080739378929138),225,MTS_10363,MTS,10363,Garnet Av & Fanuel St,32.79855918,-117.245961,10363,0,,1,F-E/B,
Point (6256359.64759013056755066 1854024.23320898413658142),226,MTS_10364,MTS,10364,Voltaire St & Sunset Cliffs Bl,32.74974432,-117.2429959,10364,0,,1,F-E/B,
Point (6256671.64762230217456818 1854392.23312914371490479),227,MTS_10365,MTS,10365,West Point Loma Bl & Sunset Cliffs Bl,32.75076385,-117.2419926,10365,0,,1,F-E/B,wplsun
Point (6256885.64752238988876343 1853632.2330087274312973),228,MTS_10366,MTS,10366,Voltaire St & Ebers St,32.74868075,-117.2412731,10366,0,,1,F-E/B,
Point (6257145.64503388106822968 1897763.22775180637836456),229,MTS_10368,MTS,10368,La Jolla Village Dr & N. Torrey Pines Rd,32.86997223,-117.2417928,10368,0,,1,F-S/B,
Point (6257413.64745064079761505 1853213.23319056630134583),230,MTS_10369,MTS,10369,Voltaire St & Froude St,32.747543,-117.239543,10369,0,,1,F-E/B,
Point (6257529.64656247198581696 1871522.23069322109222412),231,MTS_10370,MTS,10370,Grand Av & Ingraham St,32.79786443,-117.239731,10370,0,,1,F-E/B,graing
Point (6258053.6474829763174057 1852730.23317231237888336),232,MTS_10371,MTS,10371,Voltaire St & Soto St,32.74623225,-117.2374468,10371,0,,1,M-Street-E/B,
Point (6258071.64711888134479523 1859645.23213756084442139),233,MTS_10372,MTS,10372,W Mission Bay Dr & Quivira Rd,32.76523713,-117.2376012,10372,0,,1,F-E/B,
Point (6259091.64475080370903015 1900283.22763305902481079),234,MTS_10374,MTS,10374,Gilman Dr & Myers Dr,32.87694863,-117.2355329,10374,0,,1,F-E/B,gilmye
Point (6259195.64651130139827728 1871942.2311655580997467),235,MTS_10375,MTS,10375,Grand Av & Lamont St,32.79906206,-117.2343227,10375,0,,1,F-E/B,
Point (6259817.64493921399116516 1898292.22767806053161621),236,MTS_10378,MTS,10378,La Jolla Village Dr & Villa La Jolla Dr,32.87149562,-117.2331072,10378,0,,1,F-E/B,lajvil
Point (6259565.64741171896457672 1854905.23308739066123962),237,MTS_10379,MTS,10379,West Point Loma Bl & Temecula St,32.75224904,-117.2325963,10379,0,,1,N-E/B,
Point (6260004.64751796424388885 1850929.23349347710609436),238,MTS_10381,MTS,10381,Voltaire St & Las Lomas St,32.7413332,-117.2310468,10381,0,,1,F-E/B,
Point (6259903.64739188551902771 1847827.23412005603313446),239,MTS_10382,MTS,10382,Macaulay St & Tustin St,32.7328054,-117.2312803,10382,0,,2,N-E/B,
Point (6260679.6458398848772049 1873069.23120814561843872),240,MTS_10383,MTS,10383,Garnet Av & Olney St,32.80219779,-117.2295282,10383,0,,1,F-E/B,
Point (6260890.64607405662536621 1872363.23097972571849823),241,MTS_10384,MTS,10384,Grand Av & Olney St,32.80026295,-117.22882,10384,0,,1,F-E/B,
Point (6261857.64578047394752502 1873513.23097631335258484),242,MTS_10386,MTS,10386,Garnet Av & Fogg St,32.80344839,-117.2257083,10386,0,,2,F-E/B,
Point (6262570.6459948867559433 1874058.2308705598115921),243,MTS_10390,MTS,10390,Garnet Av & Soledad Mountain Rd,32.80496453,-117.2234046,10390,0,,1,M-Street-E/B,
Point (6262841.64446863532066345 1897935.22806397080421448),244,MTS_10391,MTS,10391,La Jolla Village Dr & Lebon Dr,32.87059245,-117.223248,10391,0,,1,F-E/B,
Point (6262972.64650322496891022 1855642.23292572796344757),245,MTS_10392,MTS,10392,West Point Loma Bl & Groton St,32.75436227,-117.221538,10392,0,,1,F-E/B,wplgro
Point (6264577.64558979868888855 1874578.23114289343357086),246,MTS_10396,MTS,10396,Garnet Av & Mission Bay Dr,32.80644496,-117.216889,10396,0,,1,M-Street-E/B,
Point (6264251.64460138976573944 1896699.22856748104095459),247,MTS_10399,MTS,10399,Nobel Dr & Regents Rd,32.86723165,-117.2186187,10399,0,,1,F-E/B,regnob
Point (6264498.64443546533584595 1898237.22811613976955414),248,MTS_10400,MTS,10400,La Jolla Village Dr & Regents Rd,32.87146483,-117.2178608,10400,0,,1,F-E/B,lajreE
Point (6264929.64488580822944641 1890887.22903664410114288),249,MTS_10401,MTS,10401,Governor Dr & Regents Rd,32.85127586,-117.2162354,10401,0,,1,F-E/B,
Point (6265311.64477796852588654 1890765.228952556848526),250,MTS_10404,MTS,10404,Governor Dr & Scripps St,32.85095029,-117.2149879,10404,0,,1,F-E/B,
Point (6265845.64502230286598206 1882561.22994063794612885),251,MTS_10407,MTS,10407,Clairemont Mesa Bl & Moraga Av,32.82841685,-117.2130025,10407,0,,1,F-E/B,
Point (6265933.64451822638511658 1890677.22912855446338654),252,MTS_10408,MTS,10408,Governor Dr & Stadium St,32.85072425,-117.21296,10408,0,,1,F-E/B,
Point (6267199.64395472407341003 1899023.22818456590175629),253,MTS_10409,MTS,10409,La Jolla Village Dr & Executive Wy,32.87369359,-117.209088,10409,0,,1,F-E/B,
Point (6266781.64643113315105438 1854123.23333905637264252),254,MTS_10410,MTS,10410,Midway Dr & East Dr,32.75028454,-117.2091042,10410,0,,1,F-S/B,
Point (6266863.64429864287376404 1891090.2292868047952652),255,MTS_10412,MTS,10412,Governor Dr & Mercer St,32.85188286,-117.2099444,10412,0,,1,N-E/B,
Point (6267221.64489497244358063 1882253.23022855818271637),256,MTS_10413,MTS,10413,Clairemont Mesa Bl & Pocahontas Av,32.82760523,-117.2085142,10413,0,,1,F-E/B,
Point (6268853.64523988962173462 1868650.23217214643955231),257,MTS_10419,MTS,10419,Clairemont Dr & Denver St,32.79026125,-117.2027972,10419,0,,1,F-E/B,
Point (6269612.644706130027771 1876414.2310798168182373),258,MTS_10421,MTS,10421,Balboa Av & Clairemont Dr,32.81161808,-117.200558,10421,0,,1,F-E/B,clabal
Point (6270650.64427055418491364 1884683.23028981685638428),260,MTS_10426,MTS,10426,Clairemont Mesa Bl & Dubois Dr,32.83436972,-117.1974243,10426,0,,1,F-E/B,
Point (6271640.64425905048847198 1884668.23031981289386749),261,MTS_10428,MTS,10428,Clairemont Mesa Bl & Genesee Av,32.83435318,-117.1942011,10428,0,,1,F-E/B,clagnE
Point (6272568.64404347538948059 1884671.22998572885990143),262,MTS_10432,MTS,10432,Clairemont Mesa Bl & Frink Av,32.83438449,-117.1911802,10432,0,,1,F-E/B,
Point (6273161.645482137799263 1857331.23348473012447357),263,MTS_10433,MTS,10433,Hotel Circle S & I-8 West (Ramp),32.75926063,-117.1884487,10433,0,,2,N-E/B,
Point (6273360.64508414268493652 1861356.2329806387424469),264,MTS_10434,MTS,10434,Linda Vista Rd & Goshen St,32.77032747,-117.1879192,10434,0,,1,F-E/B,
Point (6273946.64391213655471802 1884648.23035980761051178),265,MTS_10436,MTS,10436,Clairemont Mesa Bl & Diane Av,32.83435538,-117.1866937,10436,0,,1,F-E/B,
Point (6274424.6442684680223465 1878720.23073288798332214),266,MTS_10437,MTS,10437,Balboa Av & Mt Everest Bl,32.81807524,-117.1849645,10437,0,,1,F-E/B,
Point (6275546.64399297535419464 1879176.23080514371395111),267,MTS_10441,MTS,10441,Balboa Av & Genesee Av,32.81935606,-117.181326,10441,0,,1,F-E/B,balgen
Point (6275838.64504939317703247 1861766.23314489424228668),268,MTS_10442,MTS,10442,Linda Vista Rd & Via Las Cumbres,32.77151527,-117.1798702,10442,0,,1,F-E/B,
Point (6276758.64255322515964508 1900354.22880339622497559),269,MTS_10444,MTS,10444,Miramar Rd & Miramar Pl,32.87758931,-117.1779947,10444,0,,1,F-E/B,
Point (6277345.64367580413818359 1879453.23123539984226227),270,MTS_10446,MTS,10446,Balboa Av & Mt Alifan Dr,32.82016137,-117.1754786,10446,0,,1,F-E/B,
Point (6277490.64338579773902893 1884569.23051780462265015),271,MTS_10447,MTS,10447,Clairemont Mesa Bl & Doliva Dr,32.83422523,-117.1751544,10447,0,,1,F-E/B,
Point (6277926.64579463005065918 1841402.23581522703170776),272,MTS_10449,MTS,10449,Broadway & N Harbor Dr,32.71559981,-117.1724917,10449,0,,1,F-E/B,brohar
Point (6278521.64263613522052765 1900345.22882139682769775),273,MTS_10450,MTS,10450,Miramar Rd & Frost Mar Pl,32.87760757,-117.1722524,10450,0,,1,F-E/B,
Point (6278667.64365647733211517 1879444.23125340044498444),274,MTS_10451,MTS,10451,Balboa Av & Mt Albertine Av,32.82016881,-117.1711754,10451,0,,1,F-E/B,
Point (6278746.64481081068515778 1853819.23427514731884003),275,MTS_10452,MTS,10452,Washington St & Falcon St,32.74974541,-117.1701822,10452,0,,1,F-E/B,
Point (6279056.64550313353538513 1841400.23581922054290771),276,MTS_10454,MTS,10454,Broadway & Kettner Bl,32.71562174,-117.1688181,10454,0,broket,1,F-E/B,broket
Point (6279322.64497113227844238 1853815.23395505547523499),277,MTS_10456,MTS,10456,Washington St & Dove St,32.74974837,-117.1683088,10456,0,,1,F-E/B,wasdov
Point (6280106.64340314269065857 1879568.23133347928524017),278,MTS_10460,MTS,10460,Balboa Av & Hathaway St,32.82054445,-117.1664953,10460,0,,1,F-E/B,balhat
Point (6280450.6440274715423584 1868894.23234030604362488),279,MTS_10461,MTS,10461,Genesee Av & Linda Vista Rd,32.79121733,-117.1650707,10461,0,,1,F-E/B,genlvS
Point (6280953.64236530661582947 1900713.22874155640602112),280,MTS_10464,MTS,10464,Miramar Rd & Production Av,32.87867781,-117.164342,10464,0,,1,F-E/B,
Point (6281254.64307563006877899 1883900.23087155818939209),281,MTS_10466,MTS,10466,Clairemont Mesa Bl & Shawline St (Kaiser),32.8324778,-117.1628821,10466,0,,1,F-E/B,clasha
Point (6281090.64373171329498291 1873097.23213639855384827),282,MTS_10467,MTS,10467,Mesa College Dr & Armstrong St,32.80278389,-117.163108,10467,0,,1,F-E/B,
Point (6281175.64487405121326447 1853819.23427514731884003),283,MTS_10468,MTS,10468,Washington St & 4th Av,32.74980407,-117.1622825,10468,0,,1,N-E/B,
Point (6282757.64367854595184326 1864042.23351414501667023),284,MTS_10471,MTS,10471,Metropolitan Dr & Mission Valley Rd,32.77793796,-117.1574268,10471,0,,1,F-W/B,
Point (6282129.64526264369487762 1839850.23596647381782532),285,MTS_10474,MTS,10474,Market St & 6th Av,32.71143589,-117.1587839,10474,0,,1,F-E/B,
Point (6282667.64418663084506989 1863809.23332397639751434),286,MTS_10475,MTS,10475,Metropolitan Dr & Murray Canyon Rd,32.77729545,-117.157713,10475,0,,1,F-E/B,
Point (6282034.64348413050174713 1872702.23194214701652527),287,MTS_10476,MTS,10476,Mesa College Dr & Ashford St,32.80172099,-117.1600248,10476,0,,1,F-W/B,
Point (6282535.64313830435276031 1883913.23084555566310883),288,MTS_10477,MTS,10477,Clairemont Mesa Bl & Ruffner St,32.83254428,-117.1587125,10477,0,,1,F-E/B,
Point (6282201.64479056000709534 1853251.23442690074443817),289,MTS_10478,MTS,10478,University Av & 7th Av,32.74826766,-117.1589296,10478,0,,1,N-E/B,uni6th
Point (6281865.64415022730827332 1859824.23374806344509125),290,MTS_10479,MTS,10479,Camino De La Reina & Camino De La Siesta,32.76632423,-117.1602089,10479,0,,1,F-E/B,
Point (6282995.64353063702583313 1870200.23268106579780579),291,MTS_10481,MTS,10481,Vista Hill Av & Health Center Dr,32.79486773,-117.1568268,10481,0,,1,F-E/B,
Point (6283088.64367271959781647 1869304.23250456154346466),292,MTS_10482,MTS,10482,Genesee Av & Health Center Dr,32.79240747,-117.1564988,10482,0,,1,M-Street-E/B,
Point (6282656.64388054609298706 1863363.23323172330856323),293,MTS_10483,MTS,10483,Murray Canyon Rd & Mission Heights Rd,32.77606944,-117.1577362,10483,0,,1,F-N/B,
Point (6283996.64415329694747925 1860485.23406647145748138),295,MTS_10485,MTS,10485,Camino De La Reina & Mission Center Rd,32.76819179,-117.1532957,10485,0,,1,F-E/B,
Point (6284493.6428312212228775 1883921.23115764558315277),296,MTS_10486,MTS,10486,Clairemont Mesa Bl & Convoy St,32.832613,-117.1523388,10486,0,,1,F-E/B,clacne
Point (6284335.64511571824550629 1840238.23584663867950439),297,MTS_10487,MTS,10487,G St & 14th St,32.71255487,-117.1516235,10487,0,,1,F-E/B,
Point (6284373.64503972232341766 1839836.23599447309970856),298,MTS_10488,MTS,10488,Market St & 14th St,32.71145095,-117.1514886,10488,0,,1,F-E/B,
Point (6284829.64511196315288544 1841377.23619331419467926),299,MTS_10489,MTS,10489,Broadway & 15th St,32.71569692,-117.1500495,10489,0,,1,F-E/B,15bro
Point (6285191.64307563006877899 1873728.23251481354236603),300,MTS_10493,MTS,10493,Kearny Villa Rd & I-805,32.80461606,-117.1497803,10493,0,,1,F-N/B,
Point (6285273.64422397315502167 1853255.23474697768688202),301,MTS_10494,MTS,10494,University Av & Herbert St,32.74835185,-117.148939,10494,0,,1,F-E/B,
Point (6285729.64265580475330353 1883922.2311556488275528),302,MTS_10495,MTS,10495,Clairemont Mesa Bl & Mercury St,32.83264508,-117.1483153,10495,0,,2,F-E/B,
Point (6285723.64299589395523071 1875492.23193955421447754),303,MTS_10496,MTS,10496,Aero Dr & Aero Ct,32.80947668,-117.1480984,10496,0,,1,F-E/B,aeraer
