OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
3589,MTS_75088,MTS,75088,Fifth Avenue Station,32.71679,-117.1596779,75088,0,5thS,0,,5thS
3592,MTS_75091,MTS,75091,City College Station,32.71623012,-117.1542221,75091,0,ccoS,0,,ccoS
3591,MTS_75090,MTS,75090,City College Station,32.71628902,-117.1541729,75090,0,ccoS,0,,ccoS
3586,MTS_75085,MTS,75085,America Plaza Station,32.7166269,-117.1688139,75085,0,apzS,0,,apzS
3585,MTS_75084,MTS,75084,America Plaza Station,32.71638588,-117.1688111,75084,0,apzS,0,,apzS
3588,MTS_75087,MTS,75087,Civic Center Station,32.71677298,-117.162429,75087,0,civS,0,,civS
3587,MTS_75086,MTS,75086,Civic Center Station,32.71671,-117.1624709,75086,0,civS,0,,civS
3582,MTS_75081,MTS,75081,County Center/Little Italy Station,32.72136294,-117.169985,75081,0,cocS,0,,cocS
3581,MTS_75080,MTS,75080,County Center/Little Italy Station,32.72149387,-117.169898,75080,0,cocS,0,,cocS
3584,MTS_75083,MTS,75083,Santa Fe Depot,32.71732388,-117.169779,75083,0,sfdS,0,,sfdS
3583,MTS_75082,MTS,75082,Santa Fe Depot,32.71732492,-117.1698609,75082,0,sfdS,0,,sfdS
3578,MTS_75077,MTS,75077,Washington Street Station,32.74154196,-117.18429,75077,0,wasS,0,,wasS
3577,MTS_75076,MTS,75076,Washington Street Station,32.74172394,-117.1844679,75076,0,wasS,0,,wasS
3580,MTS_75079,MTS,75079,Middletown Station,32.73351391,-117.174793,75079,0,midS,0,,midS
3579,MTS_75078,MTS,75078,Middletown Station,32.73378586,-117.174923,75078,0,midS,0,,midS
3606,MTS_75106,MTS,75106,Pacific Fleet Station,32.68609889,-117.1247909,75106,0,pacS,0,,pacS
3605,MTS_75105,MTS,75105,Harborside Station,32.69115188,-117.1326389,75105,0,harS,0,,harS
3608,MTS_75109,MTS,75109,Courthouse Station,32.71671555,-117.1660236,75109,0,corsta,0,,corsta
3607,MTS_75107,MTS,75107,Pacific Fleet Station,32.68589302,-117.1246371,75107,0,pacS,0,,pacS
3602,MTS_75102,MTS,75102,12th & Imperial Station,32.70587009,-117.1532179,75102,0,12tS,0,,12tS
3601,MTS_75100,MTS,75100,12th & Imperial Station (Bayside),32.70523403,-117.1538999,75100,0,imtS,0,,imtS
3604,MTS_75104,MTS,75104,Harborside Station,32.6913259,-117.1328639,75104,0,harS,0,,harS
3603,MTS_75103,MTS,75103,12th & Imperial Station,32.70578492,-117.1533259,75103,0,12tS,0,,12tS
3598,MTS_75097,MTS,75097,Convention Center Station,32.70881988,-117.16332,75097,0,conS,0,,conS
3597,MTS_75096,MTS,75096,Convention Center Station,32.70898098,-117.1634631,75096,0,conS,0,,conS
3600,MTS_75099,MTS,75099,Gaslamp Quarter Station,32.7067651,-117.1595992,75099,0,gasS,0,,gasS
3599,MTS_75098,MTS,75098,Gaslamp Quarter Station,32.706942,-117.1597629,75098,0,gasS,0,,gasS
3594,MTS_75093,MTS,75093,Park & Market Station,32.71092006,-117.1538009,75093,0,marS,0,,marS
3593,MTS_75092,MTS,75092,Park & Market Station,32.71105999,-117.153721,75092,0,marS,0,,marS
3596,MTS_75095,MTS,75095,Seaport Village Station,32.71200095,-117.16862,75095,0,seaS,0,,seaS
3595,MTS_75094,MTS,75094,Seaport Village Station,32.71173999,-117.1684522,75094,0,seaS,0,,seaS
3538,MTS_75037,MTS,75037,Spring Street Station,32.75675394,-117.017531,75037,0,sprS,0,M-TC-Train-S/B,sprS
3537,MTS_75036,MTS,75036,Spring Street Station,32.75690711,-117.017385,75036,0,sprS,0,M-TC-Train-N/B,sprS
3540,MTS_75039,MTS,75039,Lemon Grove Depot,32.7432961,-117.030783,75039,0,broS,0,M-TC-Train-S/B,broS
3539,MTS_75038,MTS,75038,Lemon Grove Depot,32.74348189,-117.0306539,75038,0,broS,0,M-TC-Train-N/B,broS
3534,MTS_75033,MTS,75033,70th Street Station,32.77229008,-117.0424841,75033,0,70tS,0,,70tS
3533,MTS_75032,MTS,75032,70th Street Station,32.772147,-117.0422951,75032,0,70tS,0,,70tS
3536,MTS_75035,MTS,75035,La Mesa Blvd Station,32.76490512,-117.0205311,75035,0,lamS,0,M-TC-Train-S/B,lamS
3535,MTS_75034,MTS,75034,La Mesa Blvd Station,32.76513688,-117.020565,75034,0,lamS,0,M-TC-Train-N/B,lamS
3519,MTS_75017,MTS,75017,8th Street Station,32.67473308,-117.1130819,75017,0,8thS,0,M-TC-Train-S/B,8thS
3518,MTS_75016,MTS,75016,8th Street Station,32.67501911,-117.1130951,75016,0,8thS,0,M-TC-Train-N/B,8thS
3521,MTS_75019,MTS,75019,Barrio Logan Station,32.69788609,-117.1464559,75019,0,barS,0,M-TC-Train-S/B,barS
3520,MTS_75018,MTS,75018,Barrio Logan Station,32.69812698,-117.146665,75018,0,barS,0,M-TC-Train-N/B,barS
3502,MTS_70055,MTS,70055,8th Street Transit Center,32.67552812,-117.1134504,70055,0,8thtro,0,,8thtro
3501,MTS_70054,MTS,70054,8th Street Transit Center,32.67533901,-117.1133738,70054,0,8thtro,0,,8thtro
3517,MTS_75015,MTS,75015,24th Street Station,32.66170409,-117.1080052,75015,0,24tS,0,M-TC-Train-S/B,24tS
3516,MTS_75014,MTS,75014,24th Street Station,32.66196491,-117.1080061,75014,0,24tS,0,M-TC-Train-N/B,24tS
3574,MTS_75073,MTS,75073,32nd/Commercial St Station,32.70577705,-117.1245239,75073,0,32nS,0,,32nS
3573,MTS_75072,MTS,75072,32nd/Commercial St Station,32.70576993,-117.124753,75072,0,32nS,0,,32nS
3576,MTS_75075,MTS,75075,25th & Commercial St Station,32.70528997,-117.1411539,75075,0,25tS,0,,25tS
3575,MTS_75074,MTS,75074,25th & Commercial St Station,32.70527695,-117.138731,75074,0,25tS,0,,25tS
3570,MTS_75069,MTS,75069,Euclid Ave Station,32.70950703,-117.085761,75069,0,eucS,0,,eucS
3569,MTS_75068,MTS,75068,Euclid Ave Station,32.70958396,-117.0861291,75068,0,eucS,0,,eucS
3572,MTS_75071,MTS,75071,47th Street Station,32.70844807,-117.0950721,75071,0,47tS,0,,47tS
3571,MTS_75070,MTS,75070,47th Street Station,32.70843908,-117.0948191,75070,0,47tS,0,,47tS
3566,MTS_75065,MTS,75065,Alvarado Station,32.77742199,-117.0569181,75065,0,avlS,0,,avlS
3565,MTS_75064,MTS,75064,Alvarado Station,32.77730903,-117.0567069,75064,0,avlS,0,,avlS
3568,MTS_75067,MTS,75067,Encanto/62nd St Station,32.71008392,-117.06311,75067,0,62nS,0,,62nS
3567,MTS_75066,MTS,75066,Encanto/62nd St Station,32.71013009,-117.063361,75066,0,62nS,0,,62nS
3542,MTS_75041,MTS,75041,Massachusetts Ave Station,32.7234619,-117.0396799,75041,0,masS,0,M-TC-Train-S/B,masS
3541,MTS_75040,MTS,75040,Massachusetts Ave Station,32.72355904,-117.039489,75040,0,masS,0,M-TC-Train-N/B,masS
3564,MTS_75063,MTS,75063,SDSU Station,32.77316493,-117.070372,75063,0,sdsS,0,,sdsS
3563,MTS_75062,MTS,75062,SDSU Station,32.77327502,-117.0706382,75062,0,sdsS,0,,sdsS
2956,MTS_50078,MTS,50078,24th St & D Av,32.66315798,-117.0978855,50078,0,,1,F-W/B,
2955,MTS_50077,MTS,50077,E 4th St & F Av,32.68102533,-117.1023602,50077,0,,2,F-W/B,
2958,MTS_50081,MTS,50081,Division St & Euclid Av,32.68952575,-117.0855963,50081,0,,1,F-W/B,diveuc
2957,MTS_50080,MTS,50080,D Av & 30th St,32.6584253,-117.0954519,50080,0,,1,F-N/B,
2952,MTS_50072,MTS,50072,Plaza Bl & Euclid Av,32.68025843,-117.0794019,50072,0,,1,N-W/B,
2951,MTS_50071,MTS,50071,Division St & Drexel Av,32.69095699,-117.0804159,50071,0,,2,N-W/B,
2954,MTS_50076,MTS,50076,Plaza Bl & D Av,32.67526347,-117.102506,50076,0,,1,F-W/B,
2953,MTS_50073,MTS,50073,Sweetwater Rd & Orange St,32.66018614,-117.0732607,50073,0,,1,N-W/B,
2948,MTS_50067,MTS,50067,Division St & N R Av,32.68811141,-117.0906857,50067,0,,1,N-W/B,
2947,MTS_50066,MTS,50066,Plaza Bl & Palm Av,32.67695575,-117.0902121,50066,0,,1,F-W/B,plzplm
2950,MTS_50070,MTS,50070,Plaza Bl & Grove St,32.67813993,-117.0829828,50070,0,,1,N-W/B,
2949,MTS_50068,MTS,50068,18th St & Palm Av,32.67196519,-117.086876,50068,0,,1,N-W/B,
2944,MTS_50062,MTS,50062,30th St & Highland Av,32.65937404,-117.0909577,50062,0,,1,N-W/B,30high
2943,MTS_50060,MTS,50060,Plaza Bl & L Av,32.67736246,-117.0946455,50060,0,,2,F-W/B,
2946,MTS_50065,MTS,50065,18th St & N Av,32.67136504,-117.089041,50065,0,,1,N-W/B,
2945,MTS_50063,MTS,50063,Plaza Bl & N Av,32.67710858,-117.0923845,50063,0,,2,F-W/B,
2973,MTS_50102,MTS,50102,Euclid Av & 16th St,32.67565802,-117.0796037,50102,0,,1,F-S/B,
2972,MTS_50101,MTS,50101,Euclid Av & Plaza Bl,32.6796293,-117.0801363,50101,0,,1,F-S/B,plzeuc
2975,MTS_50108,MTS,50108,National City Bl & W 12th St,32.67207337,-117.1055493,50108,0,,1,F-S/B,
2974,MTS_50103,MTS,50103,Euclid Av & 20th St,32.67256888,-117.078475,50103,0,,1,N-S/B,
2969,MTS_50095,MTS,50095,D Av & E 8th St,32.67714062,-117.1029141,50095,0,,1,N-S/B,8thdst
2967,MTS_50092,MTS,50092,Alleghany St & Reo Dr,32.6790786,-117.0684063,50092,0,,1,F-W/B,
2971,MTS_50099,MTS,50099,Euclid Av & Solola Av,32.69381058,-117.0852014,50099,0,,0,N-S/B,
2970,MTS_50096,MTS,50096,National City Bl & Mile Of Cars Wy,32.66216698,-117.101697,50096,0,,1,N-S/B,nat24s
2964,MTS_50089,MTS,50089,Sweetwater Rd & Olive St,32.66053742,-117.0749828,50089,0,,1,F-W/B,
2963,MTS_50086,MTS,50086,Division St & Harbison Av,32.69144977,-117.0786621,50086,0,,2,F-W/B,
2966,MTS_50091,MTS,50091,Sweetwater Rd & Valley Rd,32.6604741,-117.0704691,50091,0,,1,F-W/B,
2965,MTS_50090,MTS,50090,Plaza Bl & Harbison Av,32.68159021,-117.0746695,50090,0,,1,F-W/B,
2960,MTS_50083,MTS,50083,18th St & Prospect St,32.67360803,-117.0808927,50083,0,,1,F-W/B,
2959,MTS_50082,MTS,50082,18th St & Newell St,32.6726873,-117.0841467,50082,0,,1,M-Street-W/B,
2962,MTS_50085,MTS,50085,Plaza Bl & Euclid Av,32.67950878,-117.0809321,50085,0,,1,F-W/B,plzeu1
2961,MTS_50084,MTS,50084,Sweetwater Rd & Prospect St,32.66172411,-117.08081,50084,0,,1,F-W/B,
2923,MTS_50027,MTS,50027,24th St & National City Bl,32.66209762,-117.1009945,50027,0,,1,F-E/B,
2922,MTS_50026,MTS,50026,E 4th St & F Av,32.68102893,-117.1018402,50026,0,,2,F-E/B,
2925,MTS_50030,MTS,50030,4th St & I Av,32.68186008,-117.0988908,50030,0,,2,F-E/B,
2924,MTS_50029,MTS,50029,24th St & B Av,32.66274886,-117.0986256,50029,0,,1,M-Street-E/B,
2919,MTS_50012,MTS,50012,18th St & Prospect St,32.67364475,-117.0803374,50012,0,,1,F-E/B,
2918,MTS_50011,MTS,50011,18th St & Newell St,32.67279173,-117.0833353,50011,0,,1,N-E/B,
2921,MTS_50025,MTS,50025,Plaza Bl & B Av,32.67470236,-117.1037582,50025,0,,1,F-E/B,
2920,MTS_50013,MTS,50013,4th St & Drexel Av,32.68735067,-117.0792346,50013,0,,1,N-E/B,
2915,MTS_50008,MTS,50008,18th St & N Av,32.67125056,-117.0889002,50008,0,,1,F-E/B,
2914,MTS_50006,MTS,50006,4th St & Palm Av,32.6839792,-117.0912671,50006,0,,1,F-E/B,
2917,MTS_50010,MTS,50010,Plaza Bl & 1900,32.67649838,-117.0863341,50010,0,,1,M-Street-E/B,
2916,MTS_50009,MTS,50009,Plaza Bl & Palm Av,32.67678355,-117.0896678,50009,0,,1,M-Street-E/B,plzplm
2820,MTS_41049,MTS,41049,Roswell St & Hilltop Dr,32.71397208,-117.0805352,41049,0,,0,F-E/B,
2792,MTS_40981,MTS,40981,Broadway & St John's Plaza,32.74407958,-117.0216281,40981,0,,1,M-Street-W/B,
2913,MTS_50003,MTS,50003,Plaza Bl & Highland Av,32.67590279,-117.0994769,50003,0,,1,M-Street-E/B,
2912,MTS_50001,MTS,50001,Plaza Bl & D Av,32.67513921,-117.1021928,50001,0,,1,N-E/B,
2940,MTS_50053,MTS,50053,24th St & National City Bl,32.66220853,-117.1012523,50053,0,,1,N-W/B,
2939,MTS_50052,MTS,50052,National City Bl & Plaza Bl,32.67438509,-117.1061891,50052,0,,1,F-N/B,plznat
2942,MTS_50058,MTS,50058,Plaza Bl & Highland Av,32.67684436,-117.0968504,50058,0,,1,M-Street-W/B,plzhig
2941,MTS_50054,MTS,50054,Division St & Highland Av,32.68536435,-117.1004943,50054,0,,1,N-W/B,
2935,MTS_50047,MTS,50047,Sweetwater Rd & Olive St,32.66026069,-117.0748535,50047,0,,1,M-Street-E/B,
2934,MTS_50043,MTS,50043,Plaza Bl & Grove St,32.67805711,-117.0826311,50043,0,,1,F-E/B,
2938,MTS_50051,MTS,50051,Mile Of Cars Wy & Hoover Av,32.66137106,-117.1043115,50051,0,,1,N-W/B,
2936,MTS_50049,MTS,50049,Sweetwater Rd & Orange St,32.65996043,-117.0733106,50049,0,,2,M-Street-E/B,
2931,MTS_50040,MTS,50040,18th St & Palm Av,32.67183694,-117.0867383,50040,0,,1,F-E/B,
2930,MTS_50037,MTS,50037,30th St & Highland Av,32.659281,-117.0904954,50037,0,,1,F-E/B,30high
2933,MTS_50042,MTS,50042,4th St & Euclid Av,32.68633414,-117.0828425,50042,0,,1,F-E/B,4theu1
2932,MTS_50041,MTS,50041,4th St & U Av,32.68530337,-117.0865086,50041,0,,1,F-E/B,
2927,MTS_50032,MTS,50032,4th St & K Av,32.68245177,-117.0967807,50032,0,,2,F-E/B,
2926,MTS_50031,MTS,50031,Plaza Bl & Highland Av,32.67659275,-117.097069,50031,0,,1,M-Street-E/B,plzhig
2929,MTS_50035,MTS,50035,Plaza Bl & L Av,32.67700204,-117.0934949,50035,0,,1,F-E/B,
2928,MTS_50034,MTS,50034,E 4th St & M Av,32.6829447,-117.0950402,50034,0,,1,N-E/B,
3021,MTS_59003,MTS,59003,18th St & National City Bl,32.6671752,-117.1032206,59003,0,,1,F-E/B,nat18t
3020,MTS_50198,MTS,50198,Highland Av & Eta St,32.68647812,-117.1019969,50198,0,,1,F-S/B,
3023,MTS_59009,MTS,59009,Ava St & Division St,32.69368921,-117.0692895,59009,0,,1,N-N/B,divava
3022,MTS_59005,MTS,59005,Plaza Bl & Euclid Av,32.67955909,-117.0803996,59005,0,,1,N-E/B,plzeu1
3017,MTS_50190,MTS,50190,Plaza Bl & 2721,32.68082161,-117.0773955,50190,0,,1,M-Street-W/B,
3016,MTS_50188,MTS,50188,Euclid Av & Paradise Valley Hospital,32.6851551,-117.0831989,50188,0,,1,M-Street-N/B,
3019,MTS_50197,MTS,50197,30th St & L Av,32.66042553,-117.0870947,50197,0,,1,N-W/B,
3018,MTS_50194,MTS,50194,D Av & E 15th St,32.67124997,-117.1006182,50194,0,,1,N-S/B,
3013,MTS_50180,MTS,50180,Euclid Av & 18th St,32.67436349,-117.0789078,50180,0,,1,F-N/B,
3012,MTS_50179,MTS,50179,Euclid Av & Seawind Dr,32.67644799,-117.0795546,50179,0,,1,N-N/B,
3015,MTS_50186,MTS,50186,Plaza Bl & 1858,32.67679346,-117.0861874,50186,0,,1,M-Street-W/B,
3014,MTS_50181,MTS,50181,Euclid Av & 20th St,32.67228251,-117.0781441,50181,0,,1,N-N/B,
3009,MTS_50176,MTS,50176,Euclid Av & 1st St,32.68836239,-117.08449,50176,0,,1,F-N/B,
3008,MTS_50173,MTS,50173,Euclid Av & Solola Av,32.69385058,-117.0849775,50173,0,,0,F-N/B,
3011,MTS_50178,MTS,50178,Euclid Av & Plaza Bl,32.68014896,-117.0801484,50178,0,,1,F-N/B,plzeuc
3010,MTS_50177,MTS,50177,Euclid Av & 8th St,32.6831217,-117.0823539,50177,0,,1,F-N/B,
3209,MTS_60327,MTS,60327,Cesar E Chavez Pkwy & National Av,32.70111876,-117.1443907,60327,0,,1,F-E/B,natces
3184,MTS_60280,MTS,60280,National City Bl & W 8th St,32.67539841,-117.1068294,60280,0,,1,F-S/B,8thnat
3303,MTS_60507,MTS,60507,National City Bl & 7th St,32.6769819,-117.107173,60507,0,,1,F-N/B,nat7th
3282,MTS_60465,MTS,60465,National Av & Beardsley St,32.70187572,-117.1468852,60465,0,,1,N-S/B,
3151,MTS_60220,MTS,60220,26th St & Sicard St,32.69647225,-117.1381384,60220,0,,0,N-S/B,
3120,MTS_60166,MTS,60166,National Av & Beardsley St,32.70201103,-117.1467988,60166,0,,1,F-W/B,
3183,MTS_60279,MTS,60279,National City Bl & Roosevelt Av,32.68190634,-117.1100614,60279,0,,1,F-E/B,
3156,MTS_60226,MTS,60226,Main St & Yama St,32.68354261,-117.1126839,60226,0,,1,N-S/B,
3062,MTS_60073,MTS,60073,National City Bl & 33rd St,32.65411266,-117.0982891,60073,0,,1,N-N/B,
3058,MTS_60068,MTS,60068,National City Bl & 30th St,32.65745665,-117.0996209,60068,0,,1,F-N/B,
3090,MTS_60123,MTS,60123,National Av & Cesar E Chavez Pkwy,32.70055566,-117.1447231,60123,0,,1,N-W/B,natces
3089,MTS_60119,MTS,60119,National Av & 16th St,32.70412961,-117.1498891,60119,0,,1,N-W/B,
3025,MTS_59013,MTS,59013,Division St & Euclid Av,32.6893702,-117.0854323,59013,0,,2,N-E/B,diveuc
3024,MTS_59010,MTS,59010,Division St & Highland Av,32.68507606,-117.100849,59010,0,,1,F-E/B,
3055,MTS_60061,MTS,60061,National Av & 16th St,32.70415242,-117.1501527,60061,0,,2,N-S/B,
3026,MTS_59018,MTS,59018,4th St & Euclid Av,32.68621318,-117.0840666,59018,0,,2,F-W/B,4theuc
2989,MTS_50129,MTS,50129,Euclid Av & 6th St,32.68428506,-117.0830571,50129,0,,1,F-S/B,
2988,MTS_50128,MTS,50128,Euclid Av & 4th St,32.68574069,-117.0836234,50128,0,,1,F-S/B,euc4th
2991,MTS_50132,MTS,50132,Euclid Av & 24th St,32.66862684,-117.0769432,50132,0,,1,F-S/B,
2990,MTS_50130,MTS,50130,Euclid Av & Windsor Heights Apts,32.68144619,-117.0815844,50130,0,,1,F-S/B,
2985,MTS_50121,MTS,50121,Euclid Av & Division St,32.69005319,-117.0852308,50121,0,,1,N-S/B,diveuc
2984,MTS_50118,MTS,50118,D Av & 29th St,32.65862696,-117.095704,50118,0,,2,F-S/B,
2987,MTS_50127,MTS,50127,Euclid Av & 1st St,32.68801827,-117.0845712,50127,0,,1,F-S/B,
2986,MTS_50123,MTS,50123,Euclid Av & Logan Av,32.69652605,-117.0852076,50123,0,,1,N-S/B,
2981,MTS_50115,MTS,50115,Highland Av & 4th St,32.68168939,-117.100247,50115,0,,1,F-S/B,
2980,MTS_50114,MTS,50114,Highland Av & Division St,32.68520859,-117.1015588,50114,0,,2,F-S/B,
2983,MTS_50117,MTS,50117,D Av & 26th St,32.66123108,-117.0967167,50117,0,,2,F-S/B,
2982,MTS_50116,MTS,50116,D Av & 24th St,32.66282914,-117.0973429,50116,0,,2,F-S/B,
2977,MTS_50110,MTS,50110,D Av & E 4th St,32.68020793,-117.1041072,50110,0,,2,F-S/B,
2976,MTS_50109,MTS,50109,National City Bl & W 14th St,32.67015077,-117.104959,50109,0,,1,F-S/B,
2979,MTS_50112,MTS,50112,National City Bl & 2120,32.66438732,-117.1025568,50112,0,,1,M-Street-S/B,
2978,MTS_50111,MTS,50111,National City Bl & W 18th St,32.66681869,-117.1035031,50111,0,,1,F-S/B,nat18t
3005,MTS_50167,MTS,50167,Highland Av & Eta St,32.68708563,-117.1019832,50167,0,,0,F-N/B,
3004,MTS_50164,MTS,50164,National City Bl & 2081,32.66486336,-117.1024769,50164,0,,1,M-Street-N/B,
3007,MTS_50172,MTS,50172,Euclid Av & Division St,32.69000254,-117.0849995,50172,0,,1,F-N/B,diveuc
3006,MTS_50168,MTS,50168,National City Bl & 24th St,32.66236073,-117.1015007,50168,0,,1,F-N/B,nat24s
3001,MTS_50158,MTS,50158,Euclid Av & 24th St,32.66917847,-117.0769006,50158,0,,1,F-N/B,
3000,MTS_50156,MTS,50156,Euclid Av & 4th St,32.68644105,-117.0836983,50156,0,,1,N-N/B,
3003,MTS_50163,MTS,50163,National City Bl & 18th St,32.66753863,-117.1035264,50163,0,,1,F-N/B,nat18t
3002,MTS_50159,MTS,50159,Euclid Av & Ridgeway Dr,32.66635608,-117.0757878,50159,0,,1,N-N/B,
2997,MTS_50145,MTS,50145,D Av & E 4th St,32.68034354,-117.103972,50145,0,,2,N-N/B,
2996,MTS_50144,MTS,50144,National City Bl & E 14th St,32.67048078,-117.1045752,50144,0,,1,N-N/B,
2999,MTS_50149,MTS,50149,D Av & 26th St,32.66131996,-117.0965811,50149,0,,1,N-N/B,
2998,MTS_50147,MTS,50147,D Av & E 7th St,32.67767625,-117.1029615,50147,0,,1,N-N/B,8thdst
2993,MTS_50139,MTS,50139,D Av & E 15th St,32.67145404,-117.1005194,50139,0,,1,F-N/B,
2992,MTS_50133,MTS,50133,Euclid Av & Ridgeway Dr,32.66586573,-117.0759555,50133,0,,1,F-S/B,
2995,MTS_50142,MTS,50142,National City Bl & W 12th St (City Hall),32.67224514,-117.1053527,50142,0,,1,N-N/B,
2994,MTS_50140,MTS,50140,18th St & Harding Av,32.6659013,-117.1077704,50140,0,,1,N-E/B,
